output,target,name
-6.345668315887451,0.0,Aoki_1108_65_100_0000_120
-5.536874294281006,0.0,Aoki_1108_65_100_0000_135
-4.007569313049316,0.0,Aoki_1108_65_100_0000_150
-5.788311004638672,0.0,Aoki_1108_65_100_0001_120
-4.49779748916626,0.0,Aoki_1108_65_100_0001_135
-2.9038519859313965,0.0,Aoki_1108_65_100_0001_150
-5.642792224884033,0.0,Aoki_1108_65_100_0002_120
-4.600409984588623,0.0,Aoki_1108_65_100_0002_135
-3.0720012187957764,0.0,Aoki_1108_65_100_0002_150
-5.482563018798828,0.0,Aoki_1108_65_100_0003_120
-4.610368728637695,0.0,Aoki_1108_65_100_0003_135
-3.31762433052063,0.0,Aoki_1108_65_100_0003_150
-5.444064140319824,0.0,Aoki_1108_65_100_0004_120
-4.5052690505981445,0.0,Aoki_1108_65_100_0004_135
-3.641577959060669,0.0,Aoki_1108_65_100_0004_150
-6.298083305358887,0.0,Aoki_1108_65_100_0100_120
-4.811438083648682,0.0,Aoki_1108_65_100_0100_135
-3.0549964904785156,1.0,Aoki_1108_65_100_0100_150
-5.663639068603516,0.0,Aoki_1108_65_100_0101_120
-4.273144721984863,0.0,Aoki_1108_65_100_0101_135
-2.496612310409546,1.0,Aoki_1108_65_100_0101_150
-4.848448753356934,0.0,Aoki_1108_65_100_0102_120
-3.4905858039855957,0.0,Aoki_1108_65_100_0102_135
-2.0932881832122803,0.0,Aoki_1108_65_100_0102_150
-4.850226879119873,0.0,Aoki_1108_65_100_0103_120
-3.5778894424438477,0.0,Aoki_1108_65_100_0103_135
-1.8711934089660645,0.0,Aoki_1108_65_100_0103_150
-4.767681121826172,0.0,Aoki_1108_65_100_0104_120
-3.2654294967651367,0.0,Aoki_1108_65_100_0104_135
-1.7051552534103394,0.0,Aoki_1108_65_100_0104_150
-6.1973395347595215,0.0,Aoki_1108_65_100_0200_120
-4.425466537475586,1.0,Aoki_1108_65_100_0200_135
-2.36771821975708,1.0,Aoki_1108_65_100_0200_150
-5.516297340393066,0.0,Aoki_1108_65_100_0201_120
-3.726867198944092,1.0,Aoki_1108_65_100_0201_135
-1.9061402082443237,1.0,Aoki_1108_65_100_0201_150
-4.305525302886963,0.0,Aoki_1108_65_100_0202_120
-2.1732418537139893,0.0,Aoki_1108_65_100_0202_135
-0.6575139164924622,1.0,Aoki_1108_65_100_0202_150
-3.8775031566619873,0.0,Aoki_1108_65_100_0203_120
-2.123981475830078,1.0,Aoki_1108_65_100_0203_135
-0.42158272862434387,1.0,Aoki_1108_65_100_0203_150
-3.2275643348693848,0.0,Aoki_1108_65_100_0204_120
-1.6128430366516113,1.0,Aoki_1108_65_100_0204_135
-0.5477807521820068,0.0,Aoki_1108_65_100_0204_150
-5.5711750984191895,0.0,Aoki_1108_65_100_0300_120
-3.734624147415161,0.0,Aoki_1108_65_100_0300_135
-1.8738868236541748,1.0,Aoki_1108_65_100_0300_150
-4.656738758087158,0.0,Aoki_1108_65_100_0301_120
-2.87965726852417,1.0,Aoki_1108_65_100_0301_135
-1.1619019508361816,1.0,Aoki_1108_65_100_0301_150
-3.6791176795959473,1.0,Aoki_1108_65_100_0302_120
-1.382991075515747,1.0,Aoki_1108_65_100_0302_135
-0.17701448500156403,1.0,Aoki_1108_65_100_0302_150
-3.384368419647217,1.0,Aoki_1108_65_100_0303_120
-1.6321210861206055,1.0,Aoki_1108_65_100_0303_135
-0.2853393852710724,1.0,Aoki_1108_65_100_0303_150
-3.0614235401153564,0.0,Aoki_1108_65_100_0304_120
-1.758542537689209,0.0,Aoki_1108_65_100_0304_135
-0.060774967074394226,0.0,Aoki_1108_65_100_0304_150
-5.499733924865723,0.0,Aoki_1108_65_100_0400_120
-4.442519187927246,0.0,Aoki_1108_65_100_0400_135
-3.2889060974121094,1.0,Aoki_1108_65_100_0400_150
-4.636645317077637,0.0,Aoki_1108_65_100_0401_120
-3.2850358486175537,1.0,Aoki_1108_65_100_0401_135
-1.888167381286621,1.0,Aoki_1108_65_100_0401_150
-3.684866428375244,1.0,Aoki_1108_65_100_0402_120
-2.27872896194458,1.0,Aoki_1108_65_100_0402_135
-1.2129976749420166,1.0,Aoki_1108_65_100_0402_150
-3.681882381439209,0.0,Aoki_1108_65_100_0403_120
-2.107517719268799,0.0,Aoki_1108_65_100_0403_135
-0.30657345056533813,0.0,Aoki_1108_65_100_0403_150
-2.7191944122314453,0.0,Aoki_1108_65_100_0404_120
-1.1142085790634155,0.0,Aoki_1108_65_100_0404_135
-1.0800079107284546,0.0,Aoki_1108_65_100_0404_150
-5.564082622528076,0.0,Aoki_1108_65_100_0500_120
-5.3448967933654785,0.0,Aoki_1108_65_100_0500_135
-4.307036399841309,0.0,Aoki_1108_65_100_0500_150
-4.606740474700928,1.0,Aoki_1108_65_100_0501_120
-4.145366668701172,0.0,Aoki_1108_65_100_0501_135
-3.2016024589538574,0.0,Aoki_1108_65_100_0501_150
-3.6490931510925293,0.0,Aoki_1108_65_100_0502_120
-3.31697940826416,0.0,Aoki_1108_65_100_0502_135
-2.875777006149292,1.0,Aoki_1108_65_100_0502_150
-3.5476503372192383,0.0,Aoki_1108_65_100_0503_120
-2.3842222690582275,0.0,Aoki_1108_65_100_0503_135
-2.079249382019043,0.0,Aoki_1108_65_100_0503_150
-4.091759204864502,0.0,Aoki_1108_65_100_0504_120
-3.3743152618408203,0.0,Aoki_1108_65_100_0504_135
-2.1481001377105713,0.0,Aoki_1108_65_100_0504_150
-5.587738513946533,0.0,Aoki_1108_65_100_0600_120
-5.230410575866699,0.0,Aoki_1108_65_100_0600_135
-4.584179878234863,0.0,Aoki_1108_65_100_0600_150
-4.938525199890137,0.0,Aoki_1108_65_100_0601_120
-4.949919700622559,1.0,Aoki_1108_65_100_0601_135
-4.2823004722595215,0.0,Aoki_1108_65_100_0601_150
-4.347235202789307,0.0,Aoki_1108_65_100_0602_120
-4.3829216957092285,0.0,Aoki_1108_65_100_0602_135
-4.205445766448975,0.0,Aoki_1108_65_100_0602_150
-3.897216558456421,0.0,Aoki_1108_65_100_0603_120
-3.511016607284546,0.0,Aoki_1108_65_100_0603_135
-3.856210470199585,0.0,Aoki_1108_65_100_0603_150
-3.1891682147979736,0.0,Aoki_1108_65_100_0604_120
-2.6601572036743164,0.0,Aoki_1108_65_100_0604_135
-3.3704817295074463,0.0,Aoki_1108_65_100_0604_150
-5.053633689880371,0.0,Aoki_1108_65_100_0700_120
-4.688115119934082,0.0,Aoki_1108_65_100_0700_135
-3.889881134033203,0.0,Aoki_1108_65_100_0700_150
-5.330936431884766,0.0,Aoki_1108_65_100_0701_120
-5.086118698120117,0.0,Aoki_1108_65_100_0701_135
-4.204076766967773,0.0,Aoki_1108_65_100_0701_150
-5.354542255401611,0.0,Aoki_1108_65_100_0702_120
-5.251786708831787,0.0,Aoki_1108_65_100_0702_135
-4.456667423248291,0.0,Aoki_1108_65_100_0702_150
-5.3111572265625,0.0,Aoki_1108_65_100_0703_120
-5.070550918579102,0.0,Aoki_1108_65_100_0703_135
-5.025109767913818,0.0,Aoki_1108_65_100_0703_150
-4.650872707366943,0.0,Aoki_1108_65_100_0704_120
-4.3340349197387695,0.0,Aoki_1108_65_100_0704_135
-4.844179630279541,0.0,Aoki_1108_65_100_0704_150
-5.590991497039795,1.0,Aoki_1108_65_120_0000_120
-4.356812000274658,0.0,Aoki_1108_65_120_0000_135
-2.5655360221862793,1.0,Aoki_1108_65_120_0000_150
-4.298877239227295,1.0,Aoki_1108_65_120_0001_120
-2.909564971923828,0.0,Aoki_1108_65_120_0001_135
-1.303133249282837,0.0,Aoki_1108_65_120_0001_150
-4.589641094207764,0.0,Aoki_1108_65_120_0002_120
-3.4594125747680664,0.0,Aoki_1108_65_120_0002_135
-2.0112459659576416,0.0,Aoki_1108_65_120_0002_150
-4.863736152648926,0.0,Aoki_1108_65_120_0003_120
-3.8851888179779053,0.0,Aoki_1108_65_120_0003_135
-2.4048011302948,0.0,Aoki_1108_65_120_0003_150
-5.39033317565918,0.0,Aoki_1108_65_120_0004_120
-4.549288272857666,0.0,Aoki_1108_65_120_0004_135
-3.0346033573150635,0.0,Aoki_1108_65_120_0004_150
-5.2469940185546875,1.0,Aoki_1108_65_120_0100_120
-3.0975501537323,1.0,Aoki_1108_65_120_0100_135
-1.123569369316101,1.0,Aoki_1108_65_120_0100_150
-3.7371456623077393,0.0,Aoki_1108_65_120_0102_120
-1.6226215362548828,1.0,Aoki_1108_65_120_0102_135
0.15686675906181335,1.0,Aoki_1108_65_120_0102_150
-3.95715594291687,0.0,Aoki_1108_65_120_0103_120
-2.0877857208251953,1.0,Aoki_1108_65_120_0103_135
-0.6143674254417419,1.0,Aoki_1108_65_120_0103_150
-4.055059432983398,1.0,Aoki_1108_65_120_0104_120
-1.6314196586608887,1.0,Aoki_1108_65_120_0104_135
-0.4091959297657013,1.0,Aoki_1108_65_120_0104_150
-4.5487542152404785,1.0,Aoki_1108_65_120_0200_120
-2.4288482666015625,1.0,Aoki_1108_65_120_0200_135
-0.058369144797325134,1.0,Aoki_1108_65_120_0200_150
-3.440267324447632,1.0,Aoki_1108_65_120_0201_120
-1.6805790662765503,1.0,Aoki_1108_65_120_0201_135
0.19263462722301483,1.0,Aoki_1108_65_120_0201_150
-2.0810415744781494,1.0,Aoki_1108_65_120_0202_120
