output,target,name
-12.16971492767334,0.0,Aoki_1108_65_100_0000_120
-11.766919136047363,0.0,Aoki_1108_65_100_0000_135
-11.188374519348145,0.0,Aoki_1108_65_100_0000_150
-10.681111335754395,0.0,Aoki_1108_65_100_0001_120
-8.923527717590332,0.0,Aoki_1108_65_100_0001_135
-8.088980674743652,0.0,Aoki_1108_65_100_0001_150
-9.229735374450684,0.0,Aoki_1108_65_100_0002_120
-8.59255313873291,0.0,Aoki_1108_65_100_0002_135
-9.1343412399292,0.0,Aoki_1108_65_100_0002_150
-8.66210651397705,0.0,Aoki_1108_65_100_0003_120
-7.892772197723389,0.0,Aoki_1108_65_100_0003_135
-9.400074005126953,0.0,Aoki_1108_65_100_0003_150
-8.196674346923828,0.0,Aoki_1108_65_100_0004_120
-7.501926422119141,0.0,Aoki_1108_65_100_0004_135
-9.32097053527832,0.0,Aoki_1108_65_100_0004_150
-12.87898063659668,0.0,Aoki_1108_65_100_0100_120
-9.83621883392334,0.0,Aoki_1108_65_100_0100_135
-7.55300760269165,1.0,Aoki_1108_65_100_0100_150
-11.9969482421875,0.0,Aoki_1108_65_100_0101_120
-10.433075904846191,0.0,Aoki_1108_65_100_0101_135
-6.678554058074951,1.0,Aoki_1108_65_100_0101_150
-9.562299728393555,0.0,Aoki_1108_65_100_0102_120
-8.46082878112793,0.0,Aoki_1108_65_100_0102_135
-8.719273567199707,0.0,Aoki_1108_65_100_0102_150
-7.5828399658203125,0.0,Aoki_1108_65_100_0103_120
-7.930901527404785,0.0,Aoki_1108_65_100_0103_135
-8.722260475158691,0.0,Aoki_1108_65_100_0103_150
-6.757137298583984,0.0,Aoki_1108_65_100_0104_120
-6.862592697143555,0.0,Aoki_1108_65_100_0104_135
-8.91203784942627,0.0,Aoki_1108_65_100_0104_150
-13.063241958618164,0.0,Aoki_1108_65_100_0200_120
-10.334295272827148,1.0,Aoki_1108_65_100_0200_135
-6.147761821746826,1.0,Aoki_1108_65_100_0200_150
-13.600213050842285,0.0,Aoki_1108_65_100_0201_120
-10.52875804901123,1.0,Aoki_1108_65_100_0201_135
-6.173903465270996,1.0,Aoki_1108_65_100_0201_150
-10.550796508789062,0.0,Aoki_1108_65_100_0202_120
-8.492216110229492,0.0,Aoki_1108_65_100_0202_135
-4.57639741897583,1.0,Aoki_1108_65_100_0202_150
-7.820488929748535,0.0,Aoki_1108_65_100_0203_120
-7.0723114013671875,1.0,Aoki_1108_65_100_0203_135
-3.2971460819244385,1.0,Aoki_1108_65_100_0203_150
-5.023056983947754,0.0,Aoki_1108_65_100_0204_120
-4.958012104034424,1.0,Aoki_1108_65_100_0204_135
-3.529099464416504,0.0,Aoki_1108_65_100_0204_150
-13.618176460266113,0.0,Aoki_1108_65_100_0300_120
-8.562684059143066,0.0,Aoki_1108_65_100_0300_135
-6.972180366516113,1.0,Aoki_1108_65_100_0300_150
-9.99749755859375,0.0,Aoki_1108_65_100_0301_120
-8.495001792907715,1.0,Aoki_1108_65_100_0301_135
-4.048862457275391,1.0,Aoki_1108_65_100_0301_150
-8.593303680419922,1.0,Aoki_1108_65_100_0302_120
-6.839191913604736,1.0,Aoki_1108_65_100_0302_135
-0.597771167755127,1.0,Aoki_1108_65_100_0302_150
-7.877589225769043,1.0,Aoki_1108_65_100_0303_120
-6.990024566650391,1.0,Aoki_1108_65_100_0303_135
-1.1351635456085205,1.0,Aoki_1108_65_100_0303_150
-4.446155071258545,0.0,Aoki_1108_65_100_0304_120
-5.602739334106445,0.0,Aoki_1108_65_100_0304_135
-1.0983937978744507,0.0,Aoki_1108_65_100_0304_150
-10.556846618652344,0.0,Aoki_1108_65_100_0400_120
-9.323936462402344,0.0,Aoki_1108_65_100_0400_135
-11.372039794921875,1.0,Aoki_1108_65_100_0400_150
-8.802517890930176,0.0,Aoki_1108_65_100_0401_120
-7.528243064880371,1.0,Aoki_1108_65_100_0401_135
-6.549627780914307,1.0,Aoki_1108_65_100_0401_150
-8.09208869934082,1.0,Aoki_1108_65_100_0402_120
-6.791342735290527,1.0,Aoki_1108_65_100_0402_135
-4.475640773773193,1.0,Aoki_1108_65_100_0402_150
-6.675981521606445,0.0,Aoki_1108_65_100_0403_120
-6.654153823852539,0.0,Aoki_1108_65_100_0403_135
-2.082221269607544,0.0,Aoki_1108_65_100_0403_150
-3.7984938621520996,0.0,Aoki_1108_65_100_0404_120
-2.6586856842041016,0.0,Aoki_1108_65_100_0404_135
-1.358149766921997,0.0,Aoki_1108_65_100_0404_150
-6.014986038208008,0.0,Aoki_1108_65_100_0500_120
-11.3523530960083,0.0,Aoki_1108_65_100_0500_135
-12.588607788085938,0.0,Aoki_1108_65_100_0500_150
-6.422617435455322,1.0,Aoki_1108_65_100_0501_120
-7.703024387359619,0.0,Aoki_1108_65_100_0501_135
-11.280250549316406,0.0,Aoki_1108_65_100_0501_150
-6.947149276733398,0.0,Aoki_1108_65_100_0502_120
-7.837985515594482,0.0,Aoki_1108_65_100_0502_135
-10.814863204956055,1.0,Aoki_1108_65_100_0502_150
-7.781297206878662,0.0,Aoki_1108_65_100_0503_120
-7.338204860687256,0.0,Aoki_1108_65_100_0503_135
-10.803607940673828,0.0,Aoki_1108_65_100_0503_150
-5.3683857917785645,0.0,Aoki_1108_65_100_0504_120
-6.571252822875977,0.0,Aoki_1108_65_100_0504_135
-6.922835350036621,0.0,Aoki_1108_65_100_0504_150
-4.0342936515808105,0.0,Aoki_1108_65_100_0600_120
-9.015515327453613,0.0,Aoki_1108_65_100_0600_135
-12.560864448547363,0.0,Aoki_1108_65_100_0600_150
