output,target,name
-7.709366798400879,0.0,Aoki_1108_65_100_0000_120
-6.077335357666016,0.0,Aoki_1108_65_100_0000_135
0.9995364546775818,0.0,Aoki_1108_65_100_0000_150
-2.6699719429016113,0.0,Aoki_1108_65_100_0001_120
-0.724509596824646,0.0,Aoki_1108_65_100_0001_135
3.369135618209839,0.0,Aoki_1108_65_100_0001_150
-3.2023367881774902,0.0,Aoki_1108_65_100_0002_120
-6.640340805053711,0.0,Aoki_1108_65_100_0002_135
-5.809365272521973,0.0,Aoki_1108_65_100_0002_150
-12.01854419708252,0.0,Aoki_1108_65_100_0003_120
-15.77817153930664,0.0,Aoki_1108_65_100_0003_135
-16.435800552368164,0.0,Aoki_1108_65_100_0003_150
-18.175519943237305,0.0,Aoki_1108_65_100_0004_120
-15.029627799987793,0.0,Aoki_1108_65_100_0004_135
-10.876699447631836,0.0,Aoki_1108_65_100_0004_150
-0.1687786728143692,0.0,Aoki_1108_65_100_0100_120
0.9255093336105347,0.0,Aoki_1108_65_100_0100_135
2.4127495288848877,1.0,Aoki_1108_65_100_0100_150
6.054177761077881,0.0,Aoki_1108_65_100_0101_120
0.07590170204639435,0.0,Aoki_1108_65_100_0101_135
3.504502534866333,1.0,Aoki_1108_65_100_0101_150
0.6984810829162598,0.0,Aoki_1108_65_100_0102_120
-0.8043025135993958,0.0,Aoki_1108_65_100_0102_135
1.2728134393692017,0.0,Aoki_1108_65_100_0102_150
-6.253848552703857,0.0,Aoki_1108_65_100_0103_120
-7.138910293579102,0.0,Aoki_1108_65_100_0103_135
-2.072606086730957,0.0,Aoki_1108_65_100_0103_150
-12.811616897583008,0.0,Aoki_1108_65_100_0104_120
-12.711679458618164,0.0,Aoki_1108_65_100_0104_135
-10.392447471618652,0.0,Aoki_1108_65_100_0104_150
4.951415538787842,0.0,Aoki_1108_65_100_0200_120
-0.24467287957668304,1.0,Aoki_1108_65_100_0200_135
3.3253347873687744,1.0,Aoki_1108_65_100_0200_150
3.422996759414673,0.0,Aoki_1108_65_100_0201_120
1.7021844387054443,1.0,Aoki_1108_65_100_0201_135
2.8431859016418457,1.0,Aoki_1108_65_100_0201_150
-5.561203956604004,0.0,Aoki_1108_65_100_0202_120
-4.295701503753662,0.0,Aoki_1108_65_100_0202_135
2.2914774417877197,1.0,Aoki_1108_65_100_0202_150
-8.245144844055176,0.0,Aoki_1108_65_100_0203_120
-1.9932483434677124,1.0,Aoki_1108_65_100_0203_135
3.4292304515838623,1.0,Aoki_1108_65_100_0203_150
-6.393423080444336,0.0,Aoki_1108_65_100_0204_120
-1.593399167060852,1.0,Aoki_1108_65_100_0204_135
12.542962074279785,0.0,Aoki_1108_65_100_0204_150
-15.139522552490234,0.0,Aoki_1108_65_100_0300_120
-8.512584686279297,0.0,Aoki_1108_65_100_0300_135
3.349522590637207,1.0,Aoki_1108_65_100_0300_150
-11.205357551574707,0.0,Aoki_1108_65_100_0301_120
-4.560439586639404,1.0,Aoki_1108_65_100_0301_135
-0.8786876201629639,1.0,Aoki_1108_65_100_0301_150
-11.81621265411377,1.0,Aoki_1108_65_100_0302_120
-4.196272850036621,1.0,Aoki_1108_65_100_0302_135
-2.012958526611328,1.0,Aoki_1108_65_100_0302_150
-4.644291400909424,1.0,Aoki_1108_65_100_0303_120
-4.723745822906494,1.0,Aoki_1108_65_100_0303_135
2.2077839374542236,1.0,Aoki_1108_65_100_0303_150
-0.9343268871307373,0.0,Aoki_1108_65_100_0304_120
6.16764497756958,0.0,Aoki_1108_65_100_0304_135
3.7686710357666016,0.0,Aoki_1108_65_100_0304_150
-16.08926010131836,0.0,Aoki_1108_65_100_0400_120
-8.495000839233398,0.0,Aoki_1108_65_100_0400_135
-4.848692417144775,1.0,Aoki_1108_65_100_0400_150
-12.646166801452637,0.0,Aoki_1108_65_100_0401_120
-8.186941146850586,1.0,Aoki_1108_65_100_0401_135
-5.912184238433838,1.0,Aoki_1108_65_100_0401_150
-9.854042053222656,1.0,Aoki_1108_65_100_0402_120
-3.1281492710113525,1.0,Aoki_1108_65_100_0402_135
-2.679077625274658,1.0,Aoki_1108_65_100_0402_150
-0.5378894209861755,0.0,Aoki_1108_65_100_0403_120
3.347137451171875,0.0,Aoki_1108_65_100_0403_135
-3.323301076889038,0.0,Aoki_1108_65_100_0403_150
4.317682266235352,0.0,Aoki_1108_65_100_0404_120
0.6386836171150208,0.0,Aoki_1108_65_100_0404_135
-4.474923610687256,0.0,Aoki_1108_65_100_0404_150
-5.740217685699463,0.0,Aoki_1108_65_100_0500_120
-7.575783729553223,0.0,Aoki_1108_65_100_0500_135
-11.269798278808594,0.0,Aoki_1108_65_100_0500_150
-9.91046142578125,1.0,Aoki_1108_65_100_0501_120
-7.604620933532715,0.0,Aoki_1108_65_100_0501_135
-9.840709686279297,0.0,Aoki_1108_65_100_0501_150
-10.209219932556152,0.0,Aoki_1108_65_100_0502_120
-6.42395544052124,0.0,Aoki_1108_65_100_0502_135
-7.298199653625488,1.0,Aoki_1108_65_100_0502_150
-0.2243541032075882,0.0,Aoki_1108_65_100_0503_120
-4.073746204376221,0.0,Aoki_1108_65_100_0503_135
-7.6777238845825195,0.0,Aoki_1108_65_100_0503_150
4.633305549621582,0.0,Aoki_1108_65_100_0504_120
-2.2936248779296875,0.0,Aoki_1108_65_100_0504_135
-13.054726600646973,0.0,Aoki_1108_65_100_0504_150
-3.468034267425537,0.0,Aoki_1108_65_100_0600_120
-3.3969333171844482,0.0,Aoki_1108_65_100_0600_135
-6.031855583190918,0.0,Aoki_1108_65_100_0600_150
-4.516816139221191,0.0,Aoki_1108_65_100_0601_120
-6.217697620391846,1.0,Aoki_1108_65_100_0601_135
-8.882627487182617,0.0,Aoki_1108_65_100_0601_150
-8.774453163146973,0.0,Aoki_1108_65_100_0602_120
-8.051552772521973,0.0,Aoki_1108_65_100_0602_135
-8.857816696166992,0.0,Aoki_1108_65_100_0602_150
-6.782949924468994,0.0,Aoki_1108_65_100_0603_120
-6.5353803634643555,0.0,Aoki_1108_65_100_0603_135
-9.93183708190918,0.0,Aoki_1108_65_100_0603_150
-4.319196701049805,0.0,Aoki_1108_65_100_0604_120
-6.917932033538818,0.0,Aoki_1108_65_100_0604_135
-7.73548698425293,0.0,Aoki_1108_65_100_0604_150
-4.443934440612793,0.0,Aoki_1108_65_100_0700_120
-8.27133846282959,0.0,Aoki_1108_65_100_0700_135
-17.545316696166992,0.0,Aoki_1108_65_100_0700_150
-4.810591220855713,0.0,Aoki_1108_65_100_0701_120
-4.030824661254883,0.0,Aoki_1108_65_100_0701_135
-12.37171745300293,0.0,Aoki_1108_65_100_0701_150
-7.4531683921813965,0.0,Aoki_1108_65_100_0702_120
-8.82443904876709,0.0,Aoki_1108_65_100_0702_135
-7.558772563934326,0.0,Aoki_1108_65_100_0702_150
-11.322554588317871,0.0,Aoki_1108_65_100_0703_120
-10.700031280517578,0.0,Aoki_1108_65_100_0703_135
-4.080487251281738,0.0,Aoki_1108_65_100_0703_150
-7.205212593078613,0.0,Aoki_1108_65_100_0704_120
-8.03297233581543,0.0,Aoki_1108_65_100_0704_135
-9.4032621383667,0.0,Aoki_1108_65_100_0704_150
0.7334045171737671,1.0,Aoki_1108_65_120_0000_120
-1.0778765678405762,0.0,Aoki_1108_65_120_0000_135
2.428663730621338,1.0,Aoki_1108_65_120_0000_150
-14.467096328735352,1.0,Aoki_1108_65_120_0001_120
-10.044057846069336,0.0,Aoki_1108_65_120_0001_135
-3.0795252323150635,0.0,Aoki_1108_65_120_0001_150
-9.44322395324707,0.0,Aoki_1108_65_120_0002_120
-4.841424942016602,0.0,Aoki_1108_65_120_0002_135
-3.504599094390869,0.0,Aoki_1108_65_120_0002_150
-7.143981456756592,0.0,Aoki_1108_65_120_0003_120
-5.942901611328125,0.0,Aoki_1108_65_120_0003_135
-7.594529628753662,0.0,Aoki_1108_65_120_0003_150
-15.750786781311035,0.0,Aoki_1108_65_120_0004_120
-22.266311645507812,0.0,Aoki_1108_65_120_0004_135
-19.296092987060547,0.0,Aoki_1108_65_120_0004_150
-10.107006072998047,1.0,Aoki_1108_65_120_0100_120
-7.463137149810791,1.0,Aoki_1108_65_120_0100_135
8.90624713897705,1.0,Aoki_1108_65_120_0100_150
-14.123289108276367,0.0,Aoki_1108_65_120_0102_120
-3.6029129028320312,1.0,Aoki_1108_65_120_0102_135
5.631971836090088,1.0,Aoki_1108_65_120_0102_150
-10.185199737548828,0.0,Aoki_1108_65_120_0103_120
-0.577410101890564,1.0,Aoki_1108_65_120_0103_135
1.6878817081451416,1.0,Aoki_1108_65_120_0103_150
-8.288690567016602,1.0,Aoki_1108_65_120_0104_120
-1.659911870956421,1.0,Aoki_1108_65_120_0104_135
4.723451137542725,1.0,Aoki_1108_65_120_0104_150
-14.314801216125488,1.0,Aoki_1108_65_120_0200_120
-4.692636489868164,1.0,Aoki_1108_65_120_0200_135
7.611882209777832,1.0,Aoki_1108_65_120_0200_150
-18.03144645690918,1.0,Aoki_1108_65_120_0201_120
-6.662095546722412,1.0,Aoki_1108_65_120_0201_135
8.088998794555664,1.0,Aoki_1108_65_120_0201_150
