output,target,name
-19.20992088317871,0.0,Aoki_1108_65_100_0000_120
-11.70639705657959,0.0,Aoki_1108_65_100_0000_135
-3.1270852088928223,0.0,Aoki_1108_65_100_0000_150
-13.141414642333984,0.0,Aoki_1108_65_100_0001_120
-8.664037704467773,0.0,Aoki_1108_65_100_0001_135
1.080167531967163,0.0,Aoki_1108_65_100_0001_150
-12.786100387573242,0.0,Aoki_1108_65_100_0002_120
-9.53195858001709,0.0,Aoki_1108_65_100_0002_135
-0.10374852269887924,0.0,Aoki_1108_65_100_0002_150
-13.92557144165039,0.0,Aoki_1108_65_100_0003_120
-10.124635696411133,0.0,Aoki_1108_65_100_0003_135
-2.1846277713775635,0.0,Aoki_1108_65_100_0003_150
-15.117749214172363,0.0,Aoki_1108_65_100_0004_120
-9.632549285888672,0.0,Aoki_1108_65_100_0004_135
-8.374442100524902,0.0,Aoki_1108_65_100_0004_150
-9.281784057617188,0.0,Aoki_1108_65_100_0100_120
-5.9717817306518555,0.0,Aoki_1108_65_100_0100_135
-3.754392385482788,1.0,Aoki_1108_65_100_0100_150
-8.361715316772461,0.0,Aoki_1108_65_100_0101_120
-6.0862345695495605,0.0,Aoki_1108_65_100_0101_135
2.945030927658081,1.0,Aoki_1108_65_100_0101_150
-9.4861478805542,0.0,Aoki_1108_65_100_0102_120
-5.468354225158691,0.0,Aoki_1108_65_100_0102_135
1.717499017715454,0.0,Aoki_1108_65_100_0102_150
-11.720356941223145,0.0,Aoki_1108_65_100_0103_120
-7.7029008865356445,0.0,Aoki_1108_65_100_0103_135
2.9371814727783203,0.0,Aoki_1108_65_100_0103_150
-9.214910507202148,0.0,Aoki_1108_65_100_0104_120
-7.095481872558594,0.0,Aoki_1108_65_100_0104_135
4.244385242462158,0.0,Aoki_1108_65_100_0104_150
-11.241469383239746,0.0,Aoki_1108_65_100_0200_120
-6.458194255828857,1.0,Aoki_1108_65_100_0200_135
-5.758504390716553,1.0,Aoki_1108_65_100_0200_150
-11.073820114135742,0.0,Aoki_1108_65_100_0201_120
-4.945184707641602,1.0,Aoki_1108_65_100_0201_135
-5.1614274978637695,1.0,Aoki_1108_65_100_0201_150
-6.555685520172119,0.0,Aoki_1108_65_100_0202_120
-2.7929115295410156,0.0,Aoki_1108_65_100_0202_135
-2.82749605178833,1.0,Aoki_1108_65_100_0202_150
-5.659457683563232,0.0,Aoki_1108_65_100_0203_120
1.3361300230026245,1.0,Aoki_1108_65_100_0203_135
3.373821496963501,1.0,Aoki_1108_65_100_0203_150
-1.3288476467132568,0.0,Aoki_1108_65_100_0204_120
0.6938369870185852,1.0,Aoki_1108_65_100_0204_135
6.724961280822754,0.0,Aoki_1108_65_100_0204_150
-12.845954895019531,0.0,Aoki_1108_65_100_0300_120
-4.254032611846924,0.0,Aoki_1108_65_100_0300_135
-4.213268280029297,1.0,Aoki_1108_65_100_0300_150
-5.280913352966309,0.0,Aoki_1108_65_100_0301_120
-2.119706153869629,1.0,Aoki_1108_65_100_0301_135
-1.723888874053955,1.0,Aoki_1108_65_100_0301_150
-2.702263832092285,1.0,Aoki_1108_65_100_0302_120
-0.08865313231945038,1.0,Aoki_1108_65_100_0302_135
1.0980808734893799,1.0,Aoki_1108_65_100_0302_150
-2.4777915477752686,1.0,Aoki_1108_65_100_0303_120
-2.79638671875,1.0,Aoki_1108_65_100_0303_135
-0.41855478286743164,1.0,Aoki_1108_65_100_0303_150
-3.574906826019287,0.0,Aoki_1108_65_100_0304_120
-3.1732029914855957,0.0,Aoki_1108_65_100_0304_135
3.638794183731079,0.0,Aoki_1108_65_100_0304_150
-11.505247116088867,0.0,Aoki_1108_65_100_0400_120
-6.395969390869141,0.0,Aoki_1108_65_100_0400_135
-6.2790937423706055,1.0,Aoki_1108_65_100_0400_150
-7.013175010681152,0.0,Aoki_1108_65_100_0401_120
-3.0250580310821533,1.0,Aoki_1108_65_100_0401_135
-6.979747295379639,1.0,Aoki_1108_65_100_0401_150
-4.027669429779053,1.0,Aoki_1108_65_100_0402_120
-3.493560552597046,1.0,Aoki_1108_65_100_0402_135
-4.925295829772949,1.0,Aoki_1108_65_100_0402_150
-1.3467612266540527,0.0,Aoki_1108_65_100_0403_120
-4.6057610511779785,0.0,Aoki_1108_65_100_0403_135
-0.6760129332542419,0.0,Aoki_1108_65_100_0403_150
-4.267523765563965,0.0,Aoki_1108_65_100_0404_120
-3.8923542499542236,0.0,Aoki_1108_65_100_0404_135
-0.7852746248245239,0.0,Aoki_1108_65_100_0404_150
-10.42908000946045,0.0,Aoki_1108_65_100_0500_120
-6.412574768066406,0.0,Aoki_1108_65_100_0500_135
-7.090747833251953,0.0,Aoki_1108_65_100_0500_150
-9.12621784210205,1.0,Aoki_1108_65_100_0501_120
-5.192160129547119,0.0,Aoki_1108_65_100_0501_135
-6.738892555236816,0.0,Aoki_1108_65_100_0501_150
-7.451915740966797,0.0,Aoki_1108_65_100_0502_120
-4.821671962738037,0.0,Aoki_1108_65_100_0502_135
-8.56118392944336,1.0,Aoki_1108_65_100_0502_150
-3.4663941860198975,0.0,Aoki_1108_65_100_0503_120
-7.066112995147705,0.0,Aoki_1108_65_100_0503_135
-7.14833927154541,0.0,Aoki_1108_65_100_0503_150
-5.411758899688721,0.0,Aoki_1108_65_100_0504_120
-5.274721622467041,0.0,Aoki_1108_65_100_0504_135
-4.275454044342041,0.0,Aoki_1108_65_100_0504_150
-7.795581817626953,0.0,Aoki_1108_65_100_0600_120
-9.297249794006348,0.0,Aoki_1108_65_100_0600_135
-5.091981887817383,0.0,Aoki_1108_65_100_0600_150
-8.67732048034668,0.0,Aoki_1108_65_100_0601_120
-4.246069431304932,1.0,Aoki_1108_65_100_0601_135
-5.841006278991699,0.0,Aoki_1108_65_100_0601_150
-9.664859771728516,0.0,Aoki_1108_65_100_0602_120
-5.836005687713623,0.0,Aoki_1108_65_100_0602_135
-7.792534351348877,0.0,Aoki_1108_65_100_0602_150
-6.512575149536133,0.0,Aoki_1108_65_100_0603_120
-9.11221694946289,0.0,Aoki_1108_65_100_0603_135
-9.587660789489746,0.0,Aoki_1108_65_100_0603_150
-6.22381067276001,0.0,Aoki_1108_65_100_0604_120
-10.107008934020996,0.0,Aoki_1108_65_100_0604_135
-9.798680305480957,0.0,Aoki_1108_65_100_0604_150
-8.628865242004395,0.0,Aoki_1108_65_100_0700_120
-13.318678855895996,0.0,Aoki_1108_65_100_0700_135
-13.138296127319336,0.0,Aoki_1108_65_100_0700_150
-7.583487510681152,0.0,Aoki_1108_65_100_0701_120
-11.531159400939941,0.0,Aoki_1108_65_100_0701_135
-9.527356147766113,0.0,Aoki_1108_65_100_0701_150
-11.134586334228516,0.0,Aoki_1108_65_100_0702_120
-6.468503475189209,0.0,Aoki_1108_65_100_0702_135
-5.5499138832092285,0.0,Aoki_1108_65_100_0702_150
-9.802278518676758,0.0,Aoki_1108_65_100_0703_120
-11.039268493652344,0.0,Aoki_1108_65_100_0703_135
-7.423906326293945,0.0,Aoki_1108_65_100_0703_150
-9.475337028503418,0.0,Aoki_1108_65_100_0704_120
-14.646482467651367,0.0,Aoki_1108_65_100_0704_135
-11.062512397766113,0.0,Aoki_1108_65_100_0704_150
-11.272209167480469,1.0,Aoki_1108_65_120_0000_120
-10.525537490844727,0.0,Aoki_1108_65_120_0000_135
-9.852584838867188,1.0,Aoki_1108_65_120_0000_150
-9.022392272949219,1.0,Aoki_1108_65_120_0001_120
-4.7847819328308105,0.0,Aoki_1108_65_120_0001_135
-4.531065940856934,0.0,Aoki_1108_65_120_0001_150
-9.61502456665039,0.0,Aoki_1108_65_120_0002_120
