output,target,name
1.7698781490325928,0.0,Soma_0116_58_120_0000_120
2.233881711959839,0.0,Soma_0116_58_120_0000_135
2.5772788524627686,0.0,Soma_0116_58_120_0000_150
0.8028460741043091,1.0,Soma_0116_58_120_0001_120
1.2822022438049316,1.0,Soma_0116_58_120_0001_135
1.2332192659378052,1.0,Soma_0116_58_120_0001_150
-0.04032900556921959,1.0,Soma_0116_58_120_0002_120
0.42895832657814026,1.0,Soma_0116_58_120_0002_135
1.118489146232605,0.0,Soma_0116_58_120_0002_150
-0.680473268032074,0.0,Soma_0116_58_120_0003_120
-0.1903075873851776,0.0,Soma_0116_58_120_0003_135
-0.14270968735218048,0.0,Soma_0116_58_120_0003_150
-1.7944953441619873,0.0,Soma_0116_58_120_0004_120
-1.4342137575149536,0.0,Soma_0116_58_120_0004_135
-1.4222073554992676,0.0,Soma_0116_58_120_0004_150
1.989727258682251,1.0,Soma_0116_58_120_0100_120
2.896685838699341,1.0,Soma_0116_58_120_0100_135
3.670257329940796,1.0,Soma_0116_58_120_0100_150
1.8886792659759521,1.0,Soma_0116_58_120_0101_120
2.535827398300171,1.0,Soma_0116_58_120_0101_135
2.778027057647705,1.0,Soma_0116_58_120_0101_150
1.1407856941223145,1.0,Soma_0116_58_120_0102_120
1.770591139793396,1.0,Soma_0116_58_120_0102_135
2.1448683738708496,1.0,Soma_0116_58_120_0102_150
-0.6754860281944275,1.0,Soma_0116_58_120_0103_120
0.0004206933081150055,0.0,Soma_0116_58_120_0103_135
0.5691110491752625,1.0,Soma_0116_58_120_0103_150
-2.458298444747925,0.0,Soma_0116_58_120_0104_120
-1.2933251857757568,0.0,Soma_0116_58_120_0104_135
-0.8514128923416138,0.0,Soma_0116_58_120_0104_150
2.869642496109009,1.0,Soma_0116_58_120_0200_120
4.00120210647583,1.0,Soma_0116_58_120_0200_135
4.618669033050537,1.0,Soma_0116_58_120_0200_150
2.3936424255371094,1.0,Soma_0116_58_120_0201_120
3.2913694381713867,1.0,Soma_0116_58_120_0201_135
3.9249727725982666,1.0,Soma_0116_58_120_0201_150
1.7811609506607056,1.0,Soma_0116_58_120_0202_120
2.829655885696411,1.0,Soma_0116_58_120_0202_135
3.2691104412078857,1.0,Soma_0116_58_120_0202_150
0.7956179976463318,0.0,Soma_0116_58_120_0203_120
2.1464574337005615,1.0,Soma_0116_58_120_0203_135
1.6610777378082275,1.0,Soma_0116_58_120_0203_150
-4.103158950805664,0.0,Soma_0116_58_120_0204_120
-2.3165814876556396,1.0,Soma_0116_58_120_0204_135
-1.5232943296432495,0.0,Soma_0116_58_120_0204_150
2.9624361991882324,1.0,Soma_0116_58_120_0300_120
4.096751689910889,1.0,Soma_0116_58_120_0300_135
4.557856559753418,1.0,Soma_0116_58_120_0300_150
2.858459949493408,1.0,Soma_0116_58_120_0301_120
3.8544158935546875,1.0,Soma_0116_58_120_0301_135
4.0139055252075195,1.0,Soma_0116_58_120_0301_150
2.3669614791870117,1.0,Soma_0116_58_120_0302_120
3.47068190574646,1.0,Soma_0116_58_120_0302_135
3.561082124710083,1.0,Soma_0116_58_120_0302_150
1.4216557741165161,1.0,Soma_0116_58_120_0303_120
2.185696840286255,1.0,Soma_0116_58_120_0303_135
1.5194538831710815,1.0,Soma_0116_58_120_0303_150
0.05495654046535492,1.0,Soma_0116_58_120_0304_120
0.5322110056877136,1.0,Soma_0116_58_120_0304_135
-0.2942247688770294,1.0,Soma_0116_58_120_0304_150
2.954859972000122,1.0,Soma_0116_58_120_0400_120
3.7273385524749756,1.0,Soma_0116_58_120_0400_135
