output,target,name
-2.6387569904327393,0.0,Takase_1104_62_100_0000_120
-2.43076491355896,0.0,Takase_1104_62_100_0000_135
-2.288038492202759,0.0,Takase_1104_62_100_0000_150
-2.746140718460083,0.0,Takase_1104_62_100_0001_120
-2.862061023712158,0.0,Takase_1104_62_100_0001_135
-2.607301712036133,0.0,Takase_1104_62_100_0001_150
-3.046264171600342,0.0,Takase_1104_62_100_0002_120
-3.3631985187530518,0.0,Takase_1104_62_100_0002_135
-3.312093496322632,0.0,Takase_1104_62_100_0002_150
-4.473005294799805,0.0,Takase_1104_62_100_0003_120
-4.70188570022583,0.0,Takase_1104_62_100_0003_135
-4.3759965896606445,0.0,Takase_1104_62_100_0003_150
-4.6051530838012695,0.0,Takase_1104_62_100_0004_120
-4.688601970672607,0.0,Takase_1104_62_100_0004_135
-4.484421730041504,0.0,Takase_1104_62_100_0004_150
-2.3644447326660156,0.0,Takase_1104_62_100_0100_120
-1.6619768142700195,0.0,Takase_1104_62_100_0100_135
-0.8800108432769775,0.0,Takase_1104_62_100_0100_150
-2.2028210163116455,0.0,Takase_1104_62_100_0101_120
-1.710610270500183,0.0,Takase_1104_62_100_0101_135
-1.1557767391204834,0.0,Takase_1104_62_100_0101_150
-2.4099833965301514,0.0,Takase_1104_62_100_0102_120
-2.610389232635498,0.0,Takase_1104_62_100_0102_135
-2.124606132507324,0.0,Takase_1104_62_100_0102_150
-3.4555532932281494,0.0,Takase_1104_62_100_0103_120
-3.8426897525787354,0.0,Takase_1104_62_100_0103_135
-3.2115097045898438,0.0,Takase_1104_62_100_0103_150
-4.644302845001221,0.0,Takase_1104_62_100_0104_120
-4.729537010192871,0.0,Takase_1104_62_100_0104_135
-4.115902900695801,0.0,Takase_1104_62_100_0104_150
-1.9192495346069336,0.0,Takase_1104_62_100_0200_120
-1.2905874252319336,0.0,Takase_1104_62_100_0200_135
0.11372324079275131,0.0,Takase_1104_62_100_0200_150
-1.8392696380615234,0.0,Takase_1104_62_100_0201_120
-1.6118712425231934,1.0,Takase_1104_62_100_0201_135
-0.43666359782218933,0.0,Takase_1104_62_100_0201_150
-1.503841519355774,0.0,Takase_1104_62_100_0202_120
-1.0404025316238403,0.0,Takase_1104_62_100_0202_135
-0.07517319917678833,1.0,Takase_1104_62_100_0202_150
-3.112614393234253,0.0,Takase_1104_62_100_0203_120
-2.746741771697998,0.0,Takase_1104_62_100_0203_135
-0.6918641328811646,0.0,Takase_1104_62_100_0203_150
-4.257305145263672,0.0,Takase_1104_62_100_0204_120
-3.432373046875,0.0,Takase_1104_62_100_0204_135
-1.707116723060608,0.0,Takase_1104_62_100_0204_150
-1.3689160346984863,0.0,Takase_1104_62_100_0300_120
-0.40795812010765076,0.0,Takase_1104_62_100_0300_135
0.9665732383728027,1.0,Takase_1104_62_100_0300_150
-1.069240927696228,0.0,Takase_1104_62_100_0301_120
-0.22248978912830353,1.0,Takase_1104_62_100_0301_135
1.0794072151184082,1.0,Takase_1104_62_100_0301_150
-1.2012943029403687,0.0,Takase_1104_62_100_0302_120
-0.22787761688232422,1.0,Takase_1104_62_100_0302_135
1.229387640953064,1.0,Takase_1104_62_100_0302_150
-1.5531402826309204,0.0,Takase_1104_62_100_0303_120
-1.2054373025894165,0.0,Takase_1104_62_100_0303_135
1.4179044961929321,1.0,Takase_1104_62_100_0303_150
-3.45845365524292,0.0,Takase_1104_62_100_0304_120
-2.246690511703491,0.0,Takase_1104_62_100_0304_135
1.0068614482879639,0.0,Takase_1104_62_100_0304_150
-1.6937121152877808,0.0,Takase_1104_62_100_0400_120
-0.3177904486656189,0.0,Takase_1104_62_100_0400_135
0.9853750467300415,1.0,Takase_1104_62_100_0400_150
-1.161213755607605,0.0,Takase_1104_62_100_0401_120
-0.11188109219074249,0.0,Takase_1104_62_100_0401_135
1.19723379611969,1.0,Takase_1104_62_100_0401_150
-1.2492893934249878,0.0,Takase_1104_62_100_0402_120
-0.47656264901161194,0.0,Takase_1104_62_100_0402_135
0.9342195391654968,1.0,Takase_1104_62_100_0402_150
-2.3596203327178955,0.0,Takase_1104_62_100_0403_120
-1.3937121629714966,1.0,Takase_1104_62_100_0403_135
0.49472737312316895,1.0,Takase_1104_62_100_0403_150
-2.7135956287384033,0.0,Takase_1104_62_100_0404_120
-1.0152039527893066,0.0,Takase_1104_62_100_0404_135
1.5518579483032227,1.0,Takase_1104_62_100_0404_150
-2.276658535003662,0.0,Takase_1104_62_100_0500_120
