output,target,name
-2.7243106365203857,0.0,Yatsuda_1108_56_100_0000_120
-2.5166687965393066,0.0,Yatsuda_1108_56_100_0000_135
-2.6298458576202393,0.0,Yatsuda_1108_56_100_0000_150
-2.5499064922332764,0.0,Yatsuda_1108_56_100_0001_120
-2.5444939136505127,0.0,Yatsuda_1108_56_100_0001_135
-3.1703619956970215,0.0,Yatsuda_1108_56_100_0001_150
-2.7556703090667725,0.0,Yatsuda_1108_56_100_0002_120
-2.8880701065063477,0.0,Yatsuda_1108_56_100_0002_135
-3.469058036804199,0.0,Yatsuda_1108_56_100_0002_150
-3.420231342315674,0.0,Yatsuda_1108_56_100_0003_120
-3.9812333583831787,0.0,Yatsuda_1108_56_100_0003_135
-4.392333030700684,0.0,Yatsuda_1108_56_100_0003_150
-4.335837364196777,0.0,Yatsuda_1108_56_100_0004_120
-4.30266809463501,0.0,Yatsuda_1108_56_100_0004_135
-4.509945869445801,0.0,Yatsuda_1108_56_100_0004_150
-2.4673943519592285,0.0,Yatsuda_1108_56_100_0100_120
-2.0510075092315674,0.0,Yatsuda_1108_56_100_0100_135
-2.0598721504211426,0.0,Yatsuda_1108_56_100_0100_150
-2.15297532081604,0.0,Yatsuda_1108_56_100_0101_120
-2.0744266510009766,0.0,Yatsuda_1108_56_100_0101_135
-2.2613139152526855,0.0,Yatsuda_1108_56_100_0101_150
-2.1381595134735107,0.0,Yatsuda_1108_56_100_0102_120
-2.054932117462158,0.0,Yatsuda_1108_56_100_0102_135
-2.472123146057129,0.0,Yatsuda_1108_56_100_0102_150
-2.6646978855133057,0.0,Yatsuda_1108_56_100_0103_120
-2.9607245922088623,0.0,Yatsuda_1108_56_100_0103_135
-3.2642695903778076,0.0,Yatsuda_1108_56_100_0103_150
-3.341210126876831,0.0,Yatsuda_1108_56_100_0104_120
-3.8984196186065674,0.0,Yatsuda_1108_56_100_0104_135
-4.081664085388184,0.0,Yatsuda_1108_56_100_0104_150
-2.3690295219421387,0.0,Yatsuda_1108_56_100_0200_120
