output,target,name
-5.765472412109375,0.0,Masuda_1107_50_100_0000_120
-4.935888290405273,0.0,Masuda_1107_50_100_0000_135
-4.464890480041504,0.0,Masuda_1107_50_100_0000_150
-4.868884086608887,0.0,Masuda_1107_50_100_0001_120
-4.208938121795654,0.0,Masuda_1107_50_100_0001_135
-3.7957935333251953,0.0,Masuda_1107_50_100_0001_150
-5.4170026779174805,0.0,Masuda_1107_50_100_0002_120
-4.294740676879883,0.0,Masuda_1107_50_100_0002_135
-4.167224407196045,0.0,Masuda_1107_50_100_0002_150
-4.956397533416748,0.0,Masuda_1107_50_100_0003_120
-4.2625250816345215,0.0,Masuda_1107_50_100_0003_135
-3.9469540119171143,0.0,Masuda_1107_50_100_0003_150
-4.9949564933776855,0.0,Masuda_1107_50_100_0004_120
-4.21680212020874,0.0,Masuda_1107_50_100_0004_135
-4.0096635818481445,0.0,Masuda_1107_50_100_0004_150
-5.477087020874023,0.0,Masuda_1107_50_100_0100_120
-4.824796676635742,0.0,Masuda_1107_50_100_0100_135
-4.268380641937256,0.0,Masuda_1107_50_100_0100_150
-4.829878807067871,0.0,Masuda_1107_50_100_0101_120
-4.495743751525879,0.0,Masuda_1107_50_100_0101_135
-4.1628522872924805,0.0,Masuda_1107_50_100_0101_150
-4.53132963180542,0.0,Masuda_1107_50_100_0102_120
-3.3080499172210693,0.0,Masuda_1107_50_100_0102_135
-3.3841075897216797,0.0,Masuda_1107_50_100_0102_150
-4.269248008728027,0.0,Masuda_1107_50_100_0103_120
-3.6369760036468506,0.0,Masuda_1107_50_100_0103_135
-3.3745944499969482,0.0,Masuda_1107_50_100_0103_150
-4.341475486755371,0.0,Masuda_1107_50_100_0104_120
-3.773404598236084,0.0,Masuda_1107_50_100_0104_135
-3.638746738433838,0.0,Masuda_1107_50_100_0104_150
-5.036598205566406,0.0,Masuda_1107_50_100_0200_120
-4.579306125640869,0.0,Masuda_1107_50_100_0200_135
-3.884077787399292,0.0,Masuda_1107_50_100_0200_150
-3.1150269508361816,0.0,Masuda_1107_50_100_0201_120
-2.693227767944336,1.0,Masuda_1107_50_100_0201_135
