output,target,name
-4.994807720184326,0.0,Teragiwa_1107_62_120_0000_120
-4.330479621887207,0.0,Teragiwa_1107_62_120_0000_135
-3.1082937717437744,0.0,Teragiwa_1107_62_120_0000_150
-3.9054605960845947,0.0,Teragiwa_1107_62_120_0001_120
-3.251291036605835,0.0,Teragiwa_1107_62_120_0001_135
-2.2715890407562256,0.0,Teragiwa_1107_62_120_0001_150
-3.836559534072876,0.0,Teragiwa_1107_62_120_0002_120
-2.568877935409546,0.0,Teragiwa_1107_62_120_0002_135
-1.6291091442108154,0.0,Teragiwa_1107_62_120_0002_150
-2.1321094036102295,1.0,Teragiwa_1107_62_120_0003_120
-1.3647969961166382,0.0,Teragiwa_1107_62_120_0003_135
-1.358569860458374,0.0,Teragiwa_1107_62_120_0003_150
-5.808070182800293,0.0,Teragiwa_1107_62_120_0004_120
-5.950720310211182,0.0,Teragiwa_1107_62_120_0004_135
-6.303775787353516,0.0,Teragiwa_1107_62_120_0004_150
-4.079579830169678,0.0,Teragiwa_1107_62_120_0100_120
-2.81685209274292,0.0,Teragiwa_1107_62_120_0100_135
-1.6654478311538696,0.0,Teragiwa_1107_62_120_0100_150
-2.5819499492645264,0.0,Teragiwa_1107_62_120_0101_120
-1.6454010009765625,1.0,Teragiwa_1107_62_120_0101_135
-0.8994311690330505,0.0,Teragiwa_1107_62_120_0101_150
-1.486850619316101,1.0,Teragiwa_1107_62_120_0102_120
-0.6250491738319397,1.0,Teragiwa_1107_62_120_0102_135
-0.13214312493801117,0.0,Teragiwa_1107_62_120_0102_150
-0.7914566397666931,1.0,Teragiwa_1107_62_120_0103_120
-0.8557613492012024,1.0,Teragiwa_1107_62_120_0103_135
0.2708139419555664,1.0,Teragiwa_1107_62_120_0103_150
-0.043616101145744324,1.0,Teragiwa_1107_62_120_0104_120
-0.41204145550727844,1.0,Teragiwa_1107_62_120_0104_135
0.10207785665988922,0.0,Teragiwa_1107_62_120_0104_150
0.01711210608482361,1.0,Teragiwa_1107_62_120_0200_120
1.8754228353500366,1.0,Teragiwa_1107_62_120_0200_135
2.5890426635742188,1.0,Teragiwa_1107_62_120_0200_150
1.2765815258026123,1.0,Teragiwa_1107_62_120_0201_120
3.004204750061035,1.0,Teragiwa_1107_62_120_0201_135
4.017156600952148,1.0,Teragiwa_1107_62_120_0201_150
